ID_Transaccion,Fecha,Hora,ID_Cliente,Tipo_Cliente,Rubro,Region_Origen,Region_Destino,Tipo_Servicio,Peso_Kg,Monto_Servicio,ID_Sucursal,Estado_Envio,Fecha_Entrega_Real,Dias_Transito
ENV-2123,18/01/2024,11:54:50,C-3660,Particular,N/A,Biobío,Valparaíso,Paquetería,0.79,13896.0,S-05,Entregado,21/01/2024,3
ENV-2124,10/09/2024,14:18:40,C-4037,Corporativo,Banca,Antofagasta,Antofagasta,Económico,3.83,14128.0,S-02,Entregado,12/09/2024,2
ENV-2125,26/12/2024,10:02:02,C-435,Particular,N/A,La Araucanía,Valparaíso,Certificado,3.48,16960.0,S-02,Entregado,31/12/2024,5
ENV-2126,27/09/2024,15:24:55,C-1422,Particular,N/A,Antofagasta,La Araucanía,Económico,8.46,21536.0,S-05,Reclamado,,
ENV-2127,21/02/2025,16:43:58,C-4590,Particular,N/A,Valparaíso,Valparaíso,Económico,7.71,20336.0,S-04,Entregado,23/02/2025,2
ENV-2128,05/01/2025,14:24:18,C-3099,Particular,N/A,Valparaíso,Metropolitana,Express,5.37,31110.0,S-05,Demorado,,
ENV-2129,30/03/2025,12:58:03,C-4083,Corporativo,Educación,Antofagasta,Biobío,Express,0.99,17970.0,S-02,Entregado,03/04/2025,4
ENV-2130,09/11/2024,20:21:26,C-2561,Corporativo,Tecnología,Antofagasta,La Araucanía,Express,9.26,42780.0,S-02,Entregado,12/11/2024,3
ENV-2131,14/08/2024,17:36:31,C-2514,Corporativo,Educación,Valparaíso,La Araucanía,Económico,5.62,16992.0,S-05,Reclamado,,
ENV-2132,24/06/2024,17:13:37,C-2280,Corporativo,Salud,Valparaíso,Antofagasta,Certificado,0.34,10680.0,S-02,Entregado,26/06/2024,2
ENV-2133,05/12/2024,16:43:05,C-1298,Particular,N/A,Metropolitana,La Araucanía,Express,6.5,34500.0,S-02,En tránsito,,
ENV-2134,04/03/2025,13:50:40,C-2931,Particular,N/A,Valparaíso,Biobío,Express,2.81,23430.0,S-02,Entregado,11/03/2025,7
ENV-2135,20/05/2024,14:55:41,C-4346,Corporativo,Tecnología,Valparaíso,La Araucanía,Express,4.59,28770.0,S-02,Entregado,25/05/2024,5
ENV-2136,01/03/2024,10:49:15,C-3020,Particular,N/A,Biobío,Biobío,Paquetería,8.97,33528.0,S-02,Reclamado,,
ENV-2137,09/11/2024,13:53:31,C-760,Particular,N/A,Metropolitana,Antofagasta,Económico,2.12,11392.0,S-03,Entregado,16/11/2024,7
ENV-2138,20/12/2024,09:51:40,C-3517,Particular,N/A,Valparaíso,La Araucanía,Express,1.23,18690.0,S-05,Entregado,26/12/2024,6
ENV-2139,29/03/2024,14:43:25,C-1985,Particular,N/A,Biobío,Metropolitana,Certificado,6.22,22440.0,S-01,Entregado,03/04/2024,5
ENV-2140,18/02/2024,11:49:00,C-2977,Corporativo,Educación,Antofagasta,Metropolitana,Express,6.79,35370.0,S-03,Entregado,19/02/2024,1
ENV-2141,23/04/2024,12:02:16,C-774,Particular,N/A,Valparaíso,Valparaíso,Express,9.89,44670.0,S-01,En tránsito,,
ENV-2142,23/07/2024,20:05:11,C-2887,Particular,N/A,La Araucanía,La Araucanía,Paquetería,3.28,19872.0,S-04,Entregado,26/07/2024,3
ENV-2143,29/04/2024,17:16:48,C-1990,Particular,N/A,Metropolitana,Metropolitana,Express,9.08,42240.0,S-05,Entregado,03/05/2024,4
ENV-2144,10/09/2024,15:44:27,C-541,Particular,N/A,La Araucanía,Valparaíso,Express,5.95,32850.0,S-05,En tránsito,,
ENV-2145,18/08/2024,12:19:50,C-3003,Particular,N/A,Biobío,La Araucanía,Paquetería,0.86,14064.0,S-04,Entregado,20/08/2024,2
ENV-2146,12/07/2024,08:30:11,C-4377,Particular,N/A,Valparaíso,Antofagasta,Económico,9.31,22896.0,S-05,En tránsito,,
ENV-2147,19/01/2025,16:35:13,C-2545,Particular,N/A,Antofagasta,Metropolitana,Económico,5.47,16752.0,S-03,En tránsito,,
ENV-2148,27/03/2024,10:02:43,C-353,Particular,N/A,Metropolitana,La Araucanía,Certificado,4.79,19580.0,S-05,Entregado,01/04/2024,5
ENV-2149,28/04/2024,12:00:36,C-4667,Corporativo,Retail,Antofagasta,Biobío,Económico,5.49,16784.0,S-01,En tránsito,,
ENV-2150,30/04/2024,16:19:00,C-2901,Particular,N/A,Metropolitana,La Araucanía,Express,5.32,30960.0,S-03,Entregado,06/05/2024,6
ENV-2151,23/02/2025,15:21:06,C-4247,Particular,N/A,Biobío,Biobío,Certificado,6.65,23300.0,S-05,Entregado,27/02/2025,4
ENV-2152,25/05/2024,11:38:44,C-103,Particular,N/A,Biobío,Metropolitana,Express,6.48,34440.0,S-03,Entregado,27/05/2024,2
ENV-2153,24/08/2024,11:11:49,C-3155,Corporativo,Salud,La Araucanía,Biobío,Express,1.81,20430.0,S-05,Entregado,27/08/2024,3
ENV-2154,07/10/2024,19:43:36,C-787,Corporativo,E-commerce,La Araucanía,La Araucanía,Express,5.12,30360.0,S-01,Entregado,08/10/2024,1
ENV-2155,23/10/2024,18:24:33,C-19,Corporativo,Educación,Metropolitana,La Araucanía,Express,1.86,20580.0,S-03,En tránsito,,
ENV-2156,18/07/2024,17:46:01,C-19,Corporativo,Retail,La Araucanía,Biobío,Express,4.71,29130.0,S-01,En tránsito,,
ENV-2157,18/04/2024,11:58:25,C-4701,Particular,N/A,Metropolitana,Metropolitana,Certificado,1.05,12100.0,S-01,Entregado,20/04/2024,2
ENV-2158,19/08/2024,18:01:42,C-1467,Particular,N/A,Biobío,Valparaíso,Express,9.1,42300.0,S-01,Entregado,21/08/2024,2
ENV-2159,01/01/2025,08:33:26,C-3786,Particular,N/A,Antofagasta,Antofagasta,Certificado,8.45,26900.0,S-04,Entregado,07/01/2025,6
ENV-2160,12/05/2024,15:51:49,C-894,Particular,N/A,Valparaíso,Valparaíso,Paquetería,2.13,17112.0,S-03,En tránsito,,
ENV-2161,18/06/2024,10:03:47,C-1774,Corporativo,E-commerce,Antofagasta,La Araucanía,Certificado,2.3,14600.0,S-02,Entregado,22/06/2024,4
ENV-2162,11/09/2024,20:25:41,C-3057,Corporativo,Retail,Metropolitana,Metropolitana,Económico,5.69,17104.0,S-05,Demorado,,
ENV-2163,30/10/2024,14:12:10,C-545,Corporativo,Retail,La Araucanía,La Araucanía,Paquetería,0.51,13224.0,S-04,Entregado,04/11/2024,5
ENV-2164,26/02/2024,11:05:39,C-4195,Corporativo,Educación,Metropolitana,Valparaíso,Paquetería,9.79,35496.0,S-04,Reclamado,,
ENV-2165,19/04/2024,15:34:34,C-1131,Particular,N/A,La Araucanía,Valparaíso,Económico,3.51,13616.0,S-02,En tránsito,,
ENV-2166,10/02/2024,12:42:42,C-3283,Particular,N/A,Metropolitana,Biobío,Económico,3.03,12848.0,S-05,Demorado,,
ENV-2167,24/01/2024,12:12:32,C-1510,Particular,N/A,La Araucanía,Valparaíso,Económico,9.29,22864.0,S-01,Entregado,26/01/2024,2
ENV-2168,08/01/2024,17:16:52,C-3587,Particular,N/A,Biobío,La Araucanía,Express,2.52,22560.0,S-01,Entregado,09/01/2024,1
ENV-2169,12/02/2025,14:15:42,C-4971,Corporativo,Banca,Metropolitana,La Araucanía,Económico,4.11,14576.0,S-05,Demorado,,
ENV-2170,03/01/2024,12:39:16,C-777,Corporativo,Salud,Metropolitana,Biobío,Paquetería,1.92,16608.0,S-04,Demorado,,
ENV-2171,15/03/2025,17:45:09,C-4223,Particular,N/A,Antofagasta,Biobío,Económico,0.95,9520.0,S-01,Entregado,19/03/2025,4
ENV-2172,02/09/2024,19:40:17,C-2232,Corporativo,Banca,Valparaíso,Biobío,Paquetería,9.14,33936.0,S-02,Entregado,08/09/2024,6
ENV-2173,12/06/2024,13:37:46,C-3926,Corporativo,Salud,La Araucanía,La Araucanía,Certificado,2.85,15700.0,S-02,Entregado,15/06/2024,3
ENV-2174,31/03/2025,12:32:41,C-1493,Particular,N/A,Antofagasta,Biobío,Certificado,7.81,25620.0,S-01,Entregado,04/04/2025,4
ENV-2175,15/07/2024,11:49:55,C-3068,Particular,N/A,La Araucanía,Valparaíso,Express,1.71,20130.0,S-03,Reclamado,,
ENV-2176,10/03/2025,11:34:42,C-1237,Corporativo,E-commerce,Valparaíso,Biobío,Económico,6.69,18704.0,S-02,Demorado,,
ENV-2177,24/10/2024,08:06:13,C-991,Particular,N/A,Valparaíso,La Araucanía,Paquetería,2.82,18768.0,S-03,Entregado,29/10/2024,5
ENV-2178,27/05/2024,12:10:47,C-1094,Particular,N/A,La Araucanía,Biobío,Express,7.28,36840.0,S-02,Entregado,03/06/2024,7
ENV-2179,10/04/2024,13:14:10,C-637,Particular,N/A,Valparaíso,Antofagasta,Económico,0.67,9072.0,S-03,Entregado,17/04/2024,7
ENV-2180,23/07/2024,18:41:02,C-3246,Particular,N/A,Metropolitana,Biobío,Certificado,6.65,23300.0,S-03,Entregado,27/07/2024,4
ENV-2181,22/03/2024,17:14:24,C-1322,Particular,N/A,Biobío,Biobío,Express,0.66,16980.0,S-04,En tránsito,,
ENV-2182,26/03/2025,12:16:13,C-1495,Corporativo,Retail,Biobío,Biobío,Certificado,6.61,23220.0,S-05,En tránsito,,
ENV-2183,26/02/2025,18:16:24,C-1839,Particular,N/A,La Araucanía,Metropolitana,Express,3.56,25680.0,S-01,Entregado,28/02/2025,2
ENV-2184,23/01/2025,08:49:02,C-2353,Particular,N/A,La Araucanía,Valparaíso,Certificado,7.38,24760.0,S-03,Entregado,30/01/2025,7
ENV-2185,26/11/2024,10:46:31,C-877,Corporativo,Banca,Biobío,La Araucanía,Económico,4.24,14784.0,S-05,Entregado,28/11/2024,2
ENV-2186,18/03/2024,14:19:54,C-404,Particular,N/A,Biobío,Antofagasta,Económico,5.6,16960.0,S-05,Entregado,25/03/2024,7
ENV-2187,10/02/2025,13:25:49,C-4936,Particular,N/A,Antofagasta,Biobío,Económico,1.98,11168.0,S-05,En tránsito,,
ENV-2188,16/01/2024,13:39:12,C-1784,Corporativo,Retail,Metropolitana,Biobío,Económico,2.85,12560.0,S-02,Entregado,22/01/2024,6
ENV-2189,08/01/2024,12:58:17,C-52,Particular,N/A,Metropolitana,Metropolitana,Paquetería,4.91,23784.0,S-02,Entregado,09/01/2024,1
ENV-2190,17/07/2024,20:54:16,C-4876,Particular,N/A,Metropolitana,La Araucanía,Paquetería,0.56,13344.0,S-04,Entregado,18/07/2024,1
ENV-2191,15/03/2024,15:39:09,C-1764,Corporativo,Retail,Biobío,Biobío,Económico,8.5,21600.0,S-01,Entregado,22/03/2024,7
ENV-2192,24/03/2025,20:37:22,C-103,Particular,N/A,Antofagasta,Metropolitana,Express,4.44,28320.0,S-05,En tránsito,,
ENV-2193,06/12/2024,10:24:03,C-3623,Corporativo,Salud,Biobío,Antofagasta,Económico,1.98,11168.0,S-05,En tránsito,,
ENV-2194,04/10/2024,09:16:04,C-1571,Particular,N/A,Antofagasta,Valparaíso,Express,1.58,19740.0,S-03,Entregado,06/10/2024,2
ENV-2195,30/01/2024,20:31:13,C-3082,Particular,N/A,La Araucanía,La Araucanía,Certificado,1.35,12700.0,S-04,Demorado,,
ENV-2196,16/10/2024,15:55:19,C-2434,Corporativo,Tecnología,La Araucanía,Valparaíso,Express,4.87,29610.0,S-02,Entregado,23/10/2024,7
ENV-2197,13/07/2024,09:21:53,C-1223,Corporativo,E-commerce,Metropolitana,Antofagasta,Express,9.94,44820.0,S-03,Reclamado,,
ENV-2198,10/05/2024,08:53:44,C-2780,Particular,N/A,Biobío,La Araucanía,Express,8.37,40110.0,S-03,En tránsito,,
ENV-2199,07/03/2024,18:39:31,C-3047,Particular,N/A,Antofagasta,Metropolitana,Paquetería,8.81,33144.0,S-05,En tránsito,,
ENV-2200,10/02/2024,15:52:55,C-3103,Particular,N/A,Valparaíso,Valparaíso,Express,5.18,30540.0,S-01,Entregado,14/02/2024,4
ENV-2201,24/08/2024,17:27:48,C-887,Particular,N/A,Biobío,Valparaíso,Económico,0.23,8368.0,S-02,Entregado,29/08/2024,5
ENV-2202,29/11/2024,13:59:38,C-1591,Particular,N/A,La Araucanía,Valparaíso,Express,7.91,38730.0,S-03,Entregado,05/12/2024,6
ENV-2203,06/03/2025,19:31:48,C-2780,Particular,N/A,Valparaíso,Metropolitana,Express,9.15,42450.0,S-03,Reclamado,,
ENV-2204,04/06/2024,11:47:27,C-67,Corporativo,E-commerce,Biobío,Biobío,Económico,0.73,9168.0,S-04,Entregado,06/06/2024,2
ENV-2205,08/01/2024,14:18:56,C-3462,Particular,N/A,La Araucanía,Antofagasta,Express,1.83,20490.0,S-04,Entregado,12/01/2024,4
ENV-2206,19/01/2024,09:05:46,C-3657,Corporativo,Educación,Metropolitana,Biobío,Certificado,5.14,20280.0,S-04,En tránsito,,
ENV-2207,01/10/2024,10:45:21,C-1583,Particular,N/A,La Araucanía,Valparaíso,Express,4.37,28110.0,S-04,Entregado,04/10/2024,3
ENV-2208,01/02/2024,13:36:27,C-1356,Corporativo,Educación,Antofagasta,Valparaíso,Certificado,9.59,29180.0,S-02,Entregado,05/02/2024,4
ENV-2209,25/09/2024,19:24:07,C-182,Particular,N/A,Antofagasta,Metropolitana,Paquetería,9.85,35640.0,S-01,Entregado,26/09/2024,1
ENV-2210,06/03/2025,14:03:27,C-4105,Particular,N/A,Biobío,Valparaíso,Express,1.63,19890.0,S-04,Entregado,11/03/2025,5
ENV-2211,07/03/2024,17:12:07,C-2158,Corporativo,Tecnología,Antofagasta,Biobío,Express,3.6,25800.0,S-03,En tránsito,,
ENV-2212,22/01/2024,11:54:44,C-3837,Corporativo,Banca,Biobío,Antofagasta,Económico,5.81,17296.0,S-01,Entregado,23/01/2024,1
ENV-2213,20/05/2024,15:24:11,C-1907,Corporativo,E-commerce,Antofagasta,Antofagasta,Certificado,4.28,18560.0,S-04,En tránsito,,
ENV-2214,03/02/2025,18:08:14,C-676,Corporativo,Banca,Biobío,Antofagasta,Certificado,5.13,20260.0,S-05,Entregado,04/02/2025,1
ENV-2215,01/03/2024,17:06:44,C-534,Particular,N/A,Valparaíso,Biobío,Económico,8.78,22048.0,S-01,En tránsito,,
ENV-2216,09/08/2024,13:20:32,C-1762,Particular,N/A,Metropolitana,Metropolitana,Económico,0.7,9120.0,S-01,En tránsito,,
ENV-2217,16/02/2024,15:51:49,C-4921,Particular,N/A,Antofagasta,Biobío,Económico,9.16,22656.0,S-04,En tránsito,,
ENV-2218,07/04/2024,17:24:40,C-1149,Particular,N/A,La Araucanía,Valparaíso,Certificado,3.19,16380.0,S-04,Entregado,10/04/2024,3
ENV-2219,15/01/2024,15:36:11,C-2037,Corporativo,Tecnología,Valparaíso,Metropolitana,Express,7.32,36960.0,S-02,En tránsito,,
ENV-2220,12/09/2024,08:32:12,C-1963,Corporativo,Tecnología,Metropolitana,Metropolitana,Express,2.82,23460.0,S-05,Entregado,14/09/2024,2
ENV-2221,22/11/2024,18:15:48,C-4471,Particular,N/A,Valparaíso,Metropolitana,Económico,7.33,19728.0,S-01,Entregado,24/11/2024,2
ENV-2222,07/03/2024,10:07:17,C-2958,Particular,N/A,Valparaíso,Antofagasta,Paquetería,7.87,30888.0,S-04,En tránsito,,
ENV-2223,16/01/2025,16:00:00,C-4265,Particular,N/A,Valparaíso,Metropolitana,Express,5.72,32160.0,S-01,Entregado,22/01/2025,6
ENV-2224,22/05/2024,13:18:53,C-4278,Particular,N/A,Biobío,Metropolitana,Certificado,1.2,12400.0,S-04,Entregado,26/05/2024,4
ENV-2225,17/12/2024,11:03:59,C-153,Particular,N/A,Metropolitana,Antofagasta,Económico,1.33,10128.0,S-01,Entregado,20/12/2024,3
ENV-2226,22/02/2025,12:43:09,C-4685,Corporativo,Retail,La Araucanía,Biobío,Paquetería,8.57,32568.0,S-03,En tránsito,,
ENV-2227,08/03/2025,10:45:10,C-4206,Particular,N/A,La Araucanía,Biobío,Express,9.35,43050.0,S-02,En tránsito,,
ENV-2228,08/04/2024,17:26:17,C-1621,Corporativo,Tecnología,Antofagasta,Metropolitana,Certificado,6.52,23040.0,S-02,Entregado,12/04/2024,4
ENV-2229,05/12/2024,20:51:08,C-3686,Particular,N/A,Antofagasta,Biobío,Certificado,1.93,13860.0,S-02,Entregado,08/12/2024,3
ENV-2230,17/08/2024,09:12:59,C-264,Corporativo,Banca,Metropolitana,La Araucanía,Paquetería,7.25,29400.0,S-02,Entregado,24/08/2024,7
ENV-2231,18/07/2024,20:10:38,C-809,Particular,N/A,Antofagasta,Biobío,Económico,2.32,11712.0,S-01,En tránsito,,
ENV-2232,17/06/2024,14:13:50,C-1428,Corporativo,Retail,Biobío,Biobío,Certificado,7.55,25100.0,S-03,Entregado,22/06/2024,5
ENV-2233,19/11/2024,14:34:54,C-3368,Particular,N/A,Metropolitana,Antofagasta,Económico,9.99,23984.0,S-01,Entregado,25/11/2024,6
ENV-2234,17/05/2024,15:11:38,C-1054,Corporativo,Banca,Antofagasta,Antofagasta,Paquetería,9.22,34128.0,S-01,En tránsito,,
ENV-2235,13/05/2024,09:51:31,C-3980,Corporativo,Tecnología,Biobío,La Araucanía,Certificado,5.32,20640.0,S-03,Entregado,15/05/2024,2
ENV-2236,24/11/2024,11:04:43,C-4140,Particular,N/A,La Araucanía,La Araucanía,Express,6.26,33780.0,S-01,Entregado,28/11/2024,4
ENV-2237,21/11/2024,10:15:57,C-1882,Particular,N/A,Antofagasta,Metropolitana,Express,3.22,24660.0,S-05,Entregado,25/11/2024,4
ENV-2238,04/05/2024,11:39:44,C-1965,Corporativo,E-commerce,Valparaíso,Biobío,Express,8.82,41460.0,S-01,Entregado,05/05/2024,1
ENV-2239,05/05/2024,19:35:16,C-461,Corporativo,Salud,La Araucanía,Metropolitana,Express,8.62,40860.0,S-01,En tránsito,,
ENV-2240,31/01/2024,09:49:48,C-3044,Corporativo,Tecnología,Antofagasta,Metropolitana,Express,0.7,17100.0,S-04,Entregado,01/02/2024,1
ENV-2241,28/10/2024,17:58:23,C-1385,Corporativo,E-commerce,Biobío,Metropolitana,Económico,5.54,16864.0,S-04,En tránsito,,
ENV-2242,07/02/2025,09:22:33,C-4493,Corporativo,Banca,Antofagasta,Antofagasta,Certificado,3.87,17740.0,S-01,Entregado,13/02/2025,6
ENV-2243,29/10/2024,12:11:42,C-1338,Particular,N/A,Valparaíso,Valparaíso,Económico,5.61,16976.0,S-01,Entregado,04/11/2024,6
ENV-2244,30/03/2024,13:27:50,C-3535,Particular,N/A,Biobío,Antofagasta,Económico,1.9,11040.0,S-01,Demorado,,
ENV-2245,28/06/2024,16:58:36,C-4415,Particular,N/A,La Araucanía,Antofagasta,Paquetería,7.94,31056.0,S-02,Reclamado,,
ENV-2246,07/08/2024,19:35:14,C-2016,Particular,N/A,Biobío,Valparaíso,Paquetería,1.27,15048.0,S-02,Demorado,,
ENV-2247,05/11/2024,10:35:37,C-2203,Particular,N/A,Metropolitana,Biobío,Certificado,2.11,14220.0,S-02,Reclamado,,
ENV-2248,23/12/2024,09:50:56,C-2838,Particular,N/A,Valparaíso,La Araucanía,Paquetería,0.34,12816.0,S-03,Entregado,25/12/2024,2
ENV-2249,13/10/2024,12:27:23,C-4904,Corporativo,Banca,Antofagasta,Valparaíso,Económico,0.68,9088.0,S-02,Entregado,16/10/2024,3
ENV-2250,22/11/2024,11:28:43,C-4404,Corporativo,Banca,Metropolitana,Biobío,Certificado,1.28,12560.0,S-05,Entregado,26/11/2024,4
ENV-2251,24/09/2024,16:25:21,C-1663,Particular,N/A,La Araucanía,Metropolitana,Paquetería,4.57,22968.0,S-01,Entregado,27/09/2024,3
ENV-2252,01/02/2024,18:36:11,C-2419,Corporativo,Salud,Metropolitana,Antofagasta,Express,8.97,41910.0,S-03,Entregado,08/02/2024,7
ENV-2253,29/06/2024,09:58:03,C-4858,Particular,N/A,Biobío,Antofagasta,Económico,1.13,9808.0,S-01,Entregado,03/07/2024,4
ENV-2254,07/10/2024,13:55:39,C-1940,Corporativo,Educación,Valparaíso,Biobío,Express,9.97,44910.0,S-05,Entregado,10/10/2024,3
ENV-2255,30/07/2024,15:10:42,C-839,Particular,N/A,La Araucanía,La Araucanía,Económico,9.23,22768.0,S-04,Entregado,03/08/2024,4
ENV-2256,02/10/2024,19:29:36,C-4469,Corporativo,Banca,Metropolitana,La Araucanía,Certificado,1.35,12700.0,S-03,Entregado,08/10/2024,6
ENV-2257,12/04/2024,13:22:09,C-338,Corporativo,Banca,Biobío,La Araucanía,Express,5.66,31980.0,S-02,En tránsito,,
ENV-2258,30/12/2024,15:12:34,C-2701,Particular,N/A,Valparaíso,Valparaíso,Paquetería,5.83,25992.0,S-02,Entregado,03/01/2025,4
ENV-2259,26/03/2025,15:34:18,C-2506,Corporativo,Banca,Metropolitana,Antofagasta,Express,7.84,38520.0,S-05,En tránsito,,
ENV-2260,01/10/2024,17:13:08,C-4557,Corporativo,Salud,La Araucanía,Antofagasta,Certificado,1.08,12160.0,S-03,Entregado,03/10/2024,2
ENV-2261,05/08/2024,17:14:18,C-1463,Particular,N/A,Antofagasta,Biobío,Paquetería,0.98,14352.0,S-03,En tránsito,,
ENV-2262,05/12/2024,09:53:42,C-1032,Particular,N/A,Valparaíso,La Araucanía,Paquetería,9.45,34680.0,S-04,Demorado,,
ENV-2263,05/02/2024,09:41:14,C-3386,Particular,N/A,La Araucanía,Biobío,Paquetería,4.31,22344.0,S-03,Entregado,07/02/2024,2
ENV-2264,31/12/2024,14:32:13,C-2603,Corporativo,Banca,Antofagasta,Valparaíso,Certificado,8.21,26420.0,S-03,En tránsito,,
ENV-2265,16/05/2024,18:53:19,C-4465,Particular,N/A,Valparaíso,La Araucanía,Certificado,7.85,25700.0,S-04,Entregado,22/05/2024,6
ENV-2266,15/01/2025,15:45:03,C-2330,Particular,N/A,Antofagasta,La Araucanía,Económico,8.4,21440.0,S-01,Reclamado,,
ENV-2267,08/11/2024,14:13:40,C-4906,Corporativo,Educación,Metropolitana,Valparaíso,Económico,1.48,10368.0,S-02,Reclamado,,
ENV-2268,04/01/2025,14:19:47,C-191,Corporativo,Educación,La Araucanía,Antofagasta,Económico,1.01,9616.0,S-03,En tránsito,,
ENV-2269,20/01/2025,12:39:13,C-4374,Particular,N/A,La Araucanía,La Araucanía,Express,4.48,28440.0,S-04,En tránsito,,
ENV-2270,07/02/2024,14:00:48,C-2030,Particular,N/A,Antofagasta,Antofagasta,Certificado,8.1,26200.0,S-05,Entregado,11/02/2024,4
ENV-2271,08/05/2024,15:20:26,C-235,Particular,N/A,Valparaíso,Antofagasta,Económico,1.49,10384.0,S-05,En tránsito,,
ENV-2272,31/03/2024,11:06:10,C-2606,Corporativo,Educación,Antofagasta,Biobío,Express,1.88,20640.0,S-01,En tránsito,,
ENV-2273,19/02/2024,16:03:47,C-3909,Particular,N/A,Biobío,Valparaíso,Certificado,1.69,13380.0,S-02,Entregado,22/02/2024,3
ENV-2274,18/03/2024,14:10:59,C-416,Particular,N/A,Antofagasta,La Araucanía,Certificado,2.38,14760.0,S-01,Demorado,,
ENV-2275,31/01/2024,08:32:31,C-1677,Corporativo,E-commerce,La Araucanía,Antofagasta,Paquetería,3.35,20040.0,S-03,En tránsito,,
ENV-2276,14/04/2024,18:23:35,C-3272,Corporativo,Educación,La Araucanía,Antofagasta,Express,0.77,17310.0,S-04,Entregado,20/04/2024,6
ENV-2277,13/03/2025,14:01:59,C-811,Corporativo,E-commerce,Antofagasta,Metropolitana,Económico,3.93,14288.0,S-02,En tránsito,,
ENV-2278,07/08/2024,18:38:42,C-3605,Corporativo,Banca,La Araucanía,Antofagasta,Económico,2.88,12608.0,S-01,Entregado,13/08/2024,6
ENV-2279,12/03/2025,14:24:15,C-3318,Corporativo,Tecnología,Metropolitana,Metropolitana,Económico,1.62,10592.0,S-01,Entregado,15/03/2025,3
ENV-2280,23/01/2024,16:00:35,C-4048,Particular,N/A,Biobío,Valparaíso,Económico,3.2,13120.0,S-04,Entregado,30/01/2024,7
ENV-2281,28/01/2024,14:53:41,C-4414,Particular,N/A,La Araucanía,Biobío,Económico,5.04,16064.0,S-03,Entregado,02/02/2024,5
ENV-2282,22/11/2024,11:41:53,C-4519,Particular,N/A,Biobío,Biobío,Express,6.74,35220.0,S-04,Entregado,29/11/2024,7
ENV-2283,16/02/2024,13:02:54,C-1659,Corporativo,E-commerce,Biobío,Metropolitana,Express,2.99,23970.0,S-05,Entregado,19/02/2024,3
ENV-2284,20/02/2025,10:28:53,C-3667,Particular,N/A,Valparaíso,Antofagasta,Paquetería,4.92,23808.0,S-04,Entregado,25/02/2025,5
ENV-2285,19/09/2024,19:11:28,C-878,Particular,N/A,La Araucanía,La Araucanía,Express,6.97,35910.0,S-03,En tránsito,,
ENV-2286,28/08/2024,10:09:16,C-1578,Corporativo,Educación,Valparaíso,Valparaíso,Certificado,9.43,28860.0,S-04,Entregado,01/09/2024,4
ENV-2287,13/09/2024,16:24:44,C-1437,Corporativo,Educación,Biobío,Antofagasta,Económico,1.22,9952.0,S-05,En tránsito,,
ENV-2288,08/07/2024,09:32:07,C-2112,Corporativo,Educación,Antofagasta,Biobío,Paquetería,3.83,21192.0,S-01,En tránsito,,
ENV-2289,20/02/2024,09:44:24,C-4955,Particular,N/A,Biobío,Metropolitana,Paquetería,8.68,32832.0,S-05,Entregado,21/02/2024,1
ENV-2290,09/06/2024,16:23:13,C-2152,Particular,N/A,Valparaíso,Valparaíso,Económico,7.7,20320.0,S-03,En tránsito,,
ENV-2291,21/01/2024,09:26:14,C-62,Particular,N/A,Metropolitana,La Araucanía,Económico,8.28,21248.0,S-05,Entregado,24/01/2024,3
ENV-2292,05/03/2024,15:12:10,C-552,Corporativo,E-commerce,Valparaíso,Valparaíso,Express,0.47,16410.0,S-05,Entregado,12/03/2024,7
ENV-2293,29/09/2024,11:33:42,C-3166,Particular,N/A,La Araucanía,Biobío,Económico,8.06,20896.0,S-03,Entregado,30/09/2024,1
ENV-2294,17/01/2024,13:41:44,C-151,Particular,N/A,Antofagasta,Valparaíso,Express,1.04,18120.0,S-03,Entregado,20/01/2024,3
ENV-2295,14/08/2024,12:59:30,C-1568,Particular,N/A,Antofagasta,Metropolitana,Económico,3.59,13744.0,S-02,Entregado,15/08/2024,1
ENV-2296,06/12/2024,20:49:39,C-4139,Particular,N/A,Antofagasta,Valparaíso,Económico,2.41,11856.0,S-03,En tránsito,,
ENV-2297,06/03/2024,17:51:32,C-2727,Particular,N/A,Valparaíso,La Araucanía,Paquetería,9.85,35640.0,S-02,Entregado,08/03/2024,2
ENV-2298,21/07/2024,11:57:58,C-2245,Particular,N/A,La Araucanía,Valparaíso,Express,4.88,29640.0,S-01,Entregado,27/07/2024,6
ENV-2299,25/01/2025,11:07:49,C-4636,Corporativo,Banca,Metropolitana,Biobío,Paquetería,2.88,18912.0,S-03,Reclamado,,
ENV-2300,28/12/2024,13:00:48,C-1681,Particular,N/A,Antofagasta,La Araucanía,Paquetería,4.27,22248.0,S-01,En tránsito,,
ENV-2301,27/03/2025,08:39:20,C-3915,Corporativo,Banca,Valparaíso,La Araucanía,Express,1.48,19440.0,S-05,Entregado,01/04/2025,5
